no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,9:30:00,2.0,1.0,1.0,2.0,10.0,22.4,18.0
55,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,9:30:00,2.0,0.2,1.0,2.0,1.0,22.4,18.0
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,10:00:00,1.0,1.8,0.0,1.0,10.0,23.5,19.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,3.0,23.5,19.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,14.0,23.5,19.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,8.0,23.5,19.1
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,10:00:00,2.0,0.0,1.0,2.0,5.0,22.9,20.0
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,10:00:00,2.0,0.0,1.0,2.0,7.0,22.9,20.0
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,15.0,23.5,19.1
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,10:00:00,3.0,-0.5,1.0,2.0,1.0,23.8,21.2
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,9.0,23.5,19.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,10:00:00,3.0,0.0,1.0,2.0,2.0,23.8,21.2
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,10:00:00,2.0,-0.2,1.0,2.0,4.0,22.9,20.0
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,10:00:00,2.0,-0.5,1.0,2.0,17.0,22.9,20.0
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,10:00:00,2.0,-0.2,1.0,2.0,6.0,22.9,20.0
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,10:00:00,1.0,1.0,1.0,2.0,12.0,23.5,19.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,13.0,23.5,19.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,16.0,23.5,19.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,10:30:00,1.0,1.5,1.0,1.0,10.0,23.8,19.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,3.0,23.8,19.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,14.0,23.8,19.7
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,10:30:00,1.0,0.5,1.0,2.0,8.0,23.8,19.7
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,10:30:00,2.0,0.0,1.0,2.0,5.0,23.1,19.6
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,10:30:00,2.0,0.0,1.0,2.0,7.0,23.1,19.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,15.0,23.8,19.7
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,10:30:00,3.0,-0.2,1.0,2.0,1.0,24.0,21.3
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,9.0,23.8,19.7
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,10:30:00,3.0,0.0,1.0,2.0,2.0,24.0,21.3
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,10:30:00,2.0,-0.1,1.0,2.0,4.0,23.1,19.6
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,10:30:00,2.0,0.0,1.0,2.0,17.0,23.1,19.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,10:30:00,2.0,0.0,1.0,2.0,6.0,23.1,19.6
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,12.0,23.8,19.7
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,13.0,23.8,19.7
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,10:30:00,1.0,0.2,1.0,2.0,16.0,23.8,19.7
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,11:00:00,1.0,1.0,1.0,1.0,10.0,24.0,19.8
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,11:00:00,1.0,0.2,1.0,2.0,3.0,24.0,19.8
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,14.0,24.0,19.8
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,8.0,24.0,19.8
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,11:00:00,2.0,0.0,1.0,2.0,5.0,23.2,19.6
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,11:00:00,2.0,0.0,1.0,2.0,7.0,23.2,19.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,15.0,24.0,19.8
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,11:00:00,3.0,0.0,1.0,2.0,1.0,24.3,22.5
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,9.0,24.0,19.8
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,11:00:00,3.0,0.0,1.0,2.0,2.0,24.3,22.5
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,11:00:00,2.0,0.0,1.0,2.0,4.0,23.2,19.6
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,11:00:00,2.0,0.0,1.0,2.0,17.0,23.2,19.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,11:00:00,2.0,0.0,1.0,2.0,6.0,23.2,19.6
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,12.0,24.0,19.8
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,13.0,24.0,19.8
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,11:00:00,1.0,0.5,1.0,2.0,16.0,24.0,19.8
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,11:30:00,1.0,1.2,1.0,1.0,10.0,24.1,20.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,11:30:00,1.0,0.1,1.0,2.0,3.0,24.1,20.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,11:30:00,1.0,0.0,1.0,2.0,14.0,24.1,20.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,11:30:00,1.0,0.0,1.0,2.0,8.0,24.1,20.1
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,11:30:00,2.0,0.0,1.0,2.0,5.0,23.3,20.0
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,11:30:00,2.0,0.0,1.0,2.0,7.0,23.3,20.0
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,11:30:00,1.0,0.0,1.0,2.0,15.0,24.1,20.1
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,11:30:00,3.0,0.0,1.0,2.0,1.0,24.5,23.5
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,11:30:00,1.0,0.0,1.0,2.0,9.0,24.1,20.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,11:30:00,3.0,0.0,1.0,2.0,2.0,24.5,23.5
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,11:30:00,2.0,0.0,1.0,2.0,4.0,23.3,20.0
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,11:30:00,2.0,-0.1,1.0,2.0,17.0,23.3,20.0
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,11:30:00,2.0,0.0,1.0,2.0,6.0,23.3,20.0
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,11:30:00,1.0,0.0,1.0,1.0,12.0,24.1,20.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,11:30:00,1.0,0.0,1.0,3.0,13.0,24.1,20.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,11:30:00,1.0,0.5,1.0,2.0,16.0,24.1,20.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,12:00:00,1.0,1.0,1.0,1.0,10.0,24.2,20.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,12:00:00,1.0,0.1,1.0,2.0,3.0,24.2,20.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,14.0,24.2,20.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,8.0,24.2,20.1
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,12:00:00,2.0,0.0,1.0,2.0,5.0,23.4,20.2
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,12:00:00,2.0,0.0,1.0,2.0,7.0,23.4,20.2
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,15.0,24.2,20.1
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,12:00:00,3.0,0.0,1.0,2.0,1.0,24.6,22.9
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,9.0,24.2,20.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,12:00:00,3.0,0.0,1.0,2.0,2.0,24.6,22.9
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,12:00:00,2.0,0.0,1.0,2.0,4.0,23.4,20.2
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,12:00:00,2.0,-0.3,1.0,2.0,17.0,23.4,20.2
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,12:00:00,2.0,0.0,1.0,2.0,6.0,23.4,20.2
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,12:00:00,1.0,1.0,1.0,1.0,12.0,24.2,20.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,13.0,24.2,20.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,16.0,24.2,20.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,14:30:00,1.0,2.0,0.0,1.0,10.0,23.9,18.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,3.0,23.9,18.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,14.0,23.9,18.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,14:30:00,1.0,0.5,1.0,2.0,8.0,23.9,18.1
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,14:30:00,2.0,0.0,1.0,2.0,5.0,22.7,18.6
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,14:30:00,2.0,0.0,1.0,2.0,7.0,22.7,18.6
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,14:30:00,1.0,1.0,1.0,2.0,15.0,23.9,18.1
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,14:30:00,3.0,0.2,1.0,1.0,1.0,23.4,18.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,9.0,23.9,18.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,14:30:00,3.0,nan,nan,nan,2.0,23.4,18.4
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,14:30:00,2.0,0.1,1.0,2.0,4.0,22.7,18.6
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,14:30:00,2.0,0.0,1.0,2.0,17.0,22.7,18.6
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,14:30:00,2.0,0.3,1.0,2.0,6.0,22.7,18.6
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,14:30:00,1.0,1.0,1.0,1.0,12.0,23.9,18.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,13.0,23.9,18.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,14:30:00,1.0,-0.2,1.0,2.0,16.0,23.9,18.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,15:00:00,1.0,0.7,1.0,1.0,10.0,24.5,18.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,15:00:00,1.0,1.5,0.0,1.0,3.0,24.5,18.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,15:00:00,1.0,1.0,0.0,1.0,14.0,24.5,18.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,15:00:00,1.0,0.5,1.0,1.0,8.0,24.5,18.1
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,15:00:00,2.0,0.0,1.0,2.0,5.0,26.1,16.7
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,15:00:00,2.0,0.3,1.0,2.0,7.0,26.1,16.7
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,15:00:00,1.0,2.0,0.0,1.0,15.0,24.5,18.1
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,15:00:00,3.0,0.5,1.0,1.0,1.0,25.6,19.0
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,15:00:00,1.0,0.5,1.0,1.0,9.0,24.5,18.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,15:00:00,3.0,0.0,1.0,2.0,2.0,25.6,19.0
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,15:00:00,2.0,0.1,1.0,2.0,4.0,26.1,16.7
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,15:00:00,2.0,0.0,1.0,2.0,17.0,26.1,16.7
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,15:00:00,2.0,0.0,1.0,2.0,6.0,26.1,16.7
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,15:00:00,1.0,0.0,1.0,2.0,12.0,24.5,18.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,15:00:00,1.0,0.0,1.0,2.0,13.0,24.5,18.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,15:00:00,1.0,0.0,1.0,2.0,16.0,24.5,18.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,15:30:00,1.0,0.0,1.0,2.0,10.0,25.1,18.7
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,15:30:00,1.0,2.0,0.0,1.0,3.0,25.1,18.7
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,15:30:00,1.0,1.0,0.0,1.0,14.0,25.1,18.7
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,15:30:00,1.0,0.3,1.0,1.0,8.0,25.1,18.7
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,15:30:00,2.0,0.0,0.0,1.0,5.0,27.0,16.3
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,15:30:00,2.0,0.5,1.0,1.0,7.0,27.0,16.3
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,15:30:00,1.0,2.0,0.0,1.0,15.0,25.1,18.7
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,15:30:00,3.0,0.2,1.0,1.0,1.0,26.6,19.1
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,15:30:00,1.0,0.5,1.0,1.0,9.0,25.1,18.7
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,15:30:00,3.0,0.9,1.0,2.0,2.0,26.6,19.1
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,15:30:00,2.0,0.5,1.0,1.0,4.0,27.0,16.3
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,15:30:00,2.0,0.2,1.0,2.0,17.0,27.0,16.3
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,15:30:00,2.0,0.0,1.0,2.0,6.0,27.0,16.3
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,15:30:00,1.0,0.0,1.0,2.0,12.0,25.1,18.7
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,15:30:00,1.0,1.0,0.0,1.0,13.0,25.1,18.7
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,15:30:00,1.0,0.5,1.0,2.0,16.0,25.1,18.7
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,16:00:00,1.0,0.0,1.0,2.0,10.0,25.0,19.9
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,16:00:00,1.0,1.0,0.0,1.0,3.0,25.0,19.9
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,16:00:00,1.0,1.0,0.0,1.0,14.0,25.0,19.9
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,16:00:00,1.0,0.0,1.0,2.0,8.0,25.0,19.9
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,16:00:00,2.0,0.0,1.0,2.0,5.0,27.6,16.0
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,16:00:00,2.0,0.5,1.0,1.0,7.0,27.6,16.0
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,16:00:00,1.0,1.0,1.0,1.0,15.0,25.0,19.9
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,16:00:00,3.0,0.1,1.0,2.0,1.0,26.2,20.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,16:00:00,1.0,0.5,1.0,1.0,9.0,25.0,19.9
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,16:00:00,3.0,0.5,1.0,2.0,2.0,26.2,20.4
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,16:00:00,2.0,0.7,1.0,1.0,4.0,27.6,16.0
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,16:00:00,2.0,0.2,1.0,2.0,17.0,27.6,16.0
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,16:00:00,2.0,0.0,1.0,2.0,6.0,27.6,16.0
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,16:00:00,1.0,0.0,1.0,2.0,12.0,25.0,19.9
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,16:00:00,1.0,1.0,0.0,1.0,13.0,25.0,19.9
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,16:00:00,1.0,0.5,1.0,2.0,16.0,25.0,19.9
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,16:30:00,1.0,0.1,1.0,2.0,10.0,24.9,20.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,16:30:00,1.0,0.3,1.0,2.0,3.0,24.9,20.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,16:30:00,1.0,1.0,0.0,1.0,14.0,24.9,20.4
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,16:30:00,1.0,0.0,1.0,2.0,8.0,24.9,20.4
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,16:30:00,2.0,1.0,0.0,1.0,5.0,27.7,15.9
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,16:30:00,2.0,0.2,1.0,2.0,7.0,27.7,15.9
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,16:30:00,1.0,0.0,1.0,2.0,15.0,24.9,20.4
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,16:30:00,3.0,0.3,1.0,1.0,1.0,25.9,20.9
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,16:30:00,1.0,0.5,1.0,1.0,9.0,24.9,20.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,16:30:00,3.0,0.3,1.0,2.0,2.0,25.9,20.9
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,16:30:00,2.0,1.2,1.0,1.0,4.0,27.7,15.9
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,16:30:00,2.0,0.2,1.0,2.0,17.0,27.7,15.9
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,16:30:00,2.0,0.0,1.0,2.0,6.0,27.7,15.9
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,16:30:00,1.0,1.0,0.0,1.0,12.0,24.9,20.4
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,16:30:00,1.0,0.0,1.0,2.0,13.0,24.9,20.4
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,16:30:00,1.0,0.8,1.0,2.0,16.0,24.9,20.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,17:00:00,1.0,0.0,1.0,2.0,10.0,24.9,20.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,17:00:00,1.0,0.3,1.0,2.0,3.0,24.9,20.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,17:00:00,1.0,0.5,1.0,1.0,14.0,24.9,20.4
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,17:00:00,1.0,0.0,1.0,2.0,8.0,24.9,20.4
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,17:00:00,2.0,1.0,0.0,1.0,5.0,27.8,15.9
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,17:00:00,2.0,0.0,1.0,2.0,7.0,27.8,15.9
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,17:00:00,1.0,0.0,1.0,2.0,15.0,24.9,20.4
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,17:00:00,3.0,0.4,1.0,1.0,1.0,25.7,21.4
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,17:00:00,1.0,0.7,1.0,1.0,9.0,24.9,20.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,17:00:00,3.0,0.2,1.0,2.0,2.0,25.7,21.4
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,17:00:00,2.0,1.5,0.0,1.0,4.0,27.8,15.9
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,17:00:00,2.0,0.2,1.0,2.0,17.0,27.8,15.9
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,17:00:00,2.0,0.0,1.0,2.0,6.0,27.8,15.9
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,17:00:00,1.0,1.0,1.0,1.0,12.0,24.9,20.4
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,17:00:00,1.0,1.0,0.0,1.0,13.0,24.9,20.4
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,17:00:00,1.0,0.0,1.0,2.0,16.0,24.9,20.4
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,17:30:00,1.0,-0.1,1.0,2.0,10.0,24.8,20.1
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,3.0,24.8,20.1
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,14.0,24.8,20.1
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,8.0,24.8,20.1
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,17:30:00,2.0,0.0,1.0,2.0,5.0,28.0,15.7
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,17:30:00,2.0,0.0,1.0,2.0,7.0,28.0,15.7
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,17:30:00,1.0,-1.0,1.0,3.0,15.0,24.8,20.1
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,17:30:00,3.0,0.0,1.0,2.0,1.0,25.6,22.0
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,9.0,24.8,20.1
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,17:30:00,3.0,0.1,1.0,2.0,2.0,25.6,22.0
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,17:30:00,2.0,0.5,1.0,1.0,4.0,28.0,15.7
40,1,24,178.0,71.0,22.40878677,-1,0,0,2021/1/16,17:30:00,2.0,0.0,1.0,2.0,17.0,28.0,15.7
44,1,23,181.0,76.0,23.19831507,1,0,1,2021/1/16,17:30:00,2.0,0.0,1.0,2.0,6.0,28.0,15.7
46,1,22,179.0,77.0,24.03170937,0,1,0,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,12.0,24.8,20.1
49,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,13.0,24.8,20.1
53,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,17:30:00,1.0,0.5,1.0,2.0,16.0,24.8,20.1
0,1,23,173.0,71.4,23.85646029,-1,1,0,2021/1/16,9:00:00,1.0,1.0,1.0,1.0,10.0,22.8,16.4
2,1,23,173.0,85.0,28.40054796,-1,0,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,3.0,22.8,16.4
6,1,24,183.0,60.0,17.91633074,-1,0,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,14.0,22.8,16.4
9,1,22,183.0,79.0,23.58983547,0,0,0,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,8.0,22.8,16.4
14,1,25,179.5,61.0,18.93219326,-1,1,0,2021/1/16,9:00:00,2.0,0.0,1.0,2.0,5.0,22.0,18.5
15,1,22,180.0,66.0,20.37037037,-1,1,1,2021/1/16,9:00:00,2.0,0.0,1.0,2.0,7.0,22.0,18.5
33,0,24,164.0,52.0,19.33372992,-1,0,1,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,15.0,22.8,16.4
34,0,22,163.0,60.0,22.58270917,-1,0,1,2021/1/16,9:00:00,3.0,nan,nan,nan,1.0,22.8,16.7
35,1,23,182.0,75.7,22.85352011,1,0,0,2021/1/16,9:00:00,1.0,1.0,1.0,2.0,9.0,22.8,16.4
37,0,23,167.0,53.0,19.00390835,1,1,0,2021/1/16,9:00:00,3.0,0.0,1.0,2.0,2.0,22.8,16.7
39,1,22,185.0,73.0,21.32943755,-1,0,1,2021/1/16,9:00:00,2.0,0.0,1.0,2.0,4.0,22.0,18.5
