no,"gender(female:0,male:1)",age,height(cm),weight(Kg),bmi,season,preference(-1:cool 0:n 1:warm),sensitivity(0:in 1:slight 2:very),environment assess(-1:c 0:n 1:w),date,time,room,thermal sensation,"thermal comfort (1:com,0:uncom)","thermal preference(-1:c,0:not change,1:w)",temp,humid
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,10:30:00,5,0.0,1.0,2.0,23.7,16.2
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,11:00:00,5,0.0,1.0,2.0,24.3,16.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,11:30:00,5,0.0,1.0,2.0,24.8,16.5
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,12:00:00,5,0.0,1.0,2.0,25.1,16.5
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,14:30:00,5,0.8,0.0,1.0,25.6,14.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,15:00:00,5,0.2,1.0,2.0,25.8,15.2
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,15:30:00,5,0.2,1.0,2.0,25.9,16.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,16:00:00,5,0.2,1.0,2.0,25.6,17.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,16:30:00,5,0.1,1.0,2.0,25.4,17.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,17:00:00,5,0.0,1.0,2.0,25.3,18.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,17:30:00,5,0.0,1.0,2.0,25.2,18.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/13,9:30:00,5,-0.2,0.0,3.0,22.6,16.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,10:00:00,4,0.0,1.0,2.0,23.8,21.2
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,10:30:00,4,0.0,1.0,2.0,24.0,21.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,11:00:00,4,0.0,1.0,2.0,24.3,22.5
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,11:30:00,4,0.0,1.0,2.0,24.5,23.5
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,12:00:00,4,0.0,1.0,2.0,24.6,22.9
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,15:00:00,4,0.0,1.0,2.0,25.6,19.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,15:30:00,4,0.9,1.0,2.0,26.6,19.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,16:00:00,4,0.5,1.0,2.0,26.2,20.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,16:30:00,4,0.3,1.0,2.0,25.9,20.9
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,17:00:00,4,0.2,1.0,2.0,25.7,21.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,17:30:00,4,0.1,1.0,2.0,25.6,22.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,9:00:00,4,0.0,1.0,2.0,22.8,16.7
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/16,9:30:00,4,0.0,1.0,2.0,23.4,20.2
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,10:00:00,5,0.0,1.0,2.0,22.8,14.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,10:30:00,5,0.0,1.0,2.0,23.1,14.7
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,11:00:00,5,0.0,1.0,2.0,24.1,14.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,11:30:00,5,0.0,1.0,2.0,24.6,14.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,12:00:00,5,0.0,1.0,2.0,25.0,13.9
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,14:30:00,5,0.0,1.0,2.0,25.8,13.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,15:00:00,5,0.2,1.0,2.0,25.4,14.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,15:30:00,5,0.1,1.0,2.0,25.2,14.9
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,16:00:00,5,0.1,1.0,2.0,25.2,15.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,16:30:00,5,0.0,1.0,2.0,25.1,15.7
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,17:00:00,5,0.0,1.0,2.0,25.1,16.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,17:30:00,5,0.0,1.0,2.0,25.0,16.2
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/17,9:30:00,5,0.0,1.0,2.0,22.5,13.2
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,10:00:00,5,0.0,1.0,2.0,23.1,17.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,10:30:00,5,0.0,1.0,2.0,23.3,17.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,11:00:00,5,0.0,1.0,2.0,24.4,16.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,11:30:00,5,0.3,1.0,2.0,24.8,16.8
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,12:00:00,5,0.3,1.0,2.0,25.1,17.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,14:30:00,5,0.5,1.0,2.0,25.8,14.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,15:00:00,5,0.8,0.0,1.0,25.4,16.3
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,15:30:00,5,0.8,0.0,1.0,25.3,17.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,16:00:00,5,0.6,0.0,1.0,25.2,18.1
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,16:30:00,5,0.5,1.0,2.0,25.1,18.0
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,17:00:00,5,0.3,1.0,2.0,25.1,18.4
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,17:30:00,5,0.3,1.0,2.0,25.0,18.9
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,9:00:00,5,-0.5,0.0,3.0,22.5,14.9
38,0,23,167.0,53.0,19.00390835,winter,1,0,1,2021/1/18,9:30:00,5,-0.2,1.0,2.0,22.9,16.7
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,10:00:00,5,0.0,1.0,2.0,22.9,16.8
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,10:30:00,5,0.0,1.0,2.0,24.0,16.4
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,11:00:00,5,0.0,1.0,2.0,24.6,16.3
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,11:30:00,5,0.0,1.0,2.0,24.9,16.2
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,12:00:00,5,0.0,1.0,2.0,25.0,16.3
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,14:30:00,5,0.5,1.0,2.0,25.3,13.6
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,15:00:00,5,0.5,1.0,2.0,25.4,14.7
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,15:30:00,5,0.0,1.0,2.0,25.7,15.2
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,16:00:00,5,0.0,1.0,2.0,25.3,15.9
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,16:30:00,5,0.0,1.0,2.0,25.0,16.5
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,17:00:00,5,0.0,1.0,2.0,24.9,16.8
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,17:30:00,5,0.0,1.0,2.0,24.7,16.8
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,9:00:00,5,0.5,1.0,2.0,22.2,15.7
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/10,9:30:00,5,0.0,1.0,2.0,22.6,16.3
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,10:00:00,5,0.0,1.0,2.0,22.5,15.1
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,10:30:00,5,0.0,1.0,2.0,23.2,14.4
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,11:00:00,5,0.0,1.0,2.0,23.9,14.4
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,11:30:00,5,-0.5,1.0,2.0,24.4,14.3
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,12:00:00,5,0.5,1.0,2.0,24.8,14.3
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,14:30:00,5,1.0,0.0,1.0,24.9,13.5
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,15:00:00,5,0.5,1.0,2.0,25.2,14.1
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,15:30:00,5,0.0,1.0,2.0,24.8,14.9
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,16:00:00,5,0.0,1.0,2.0,24.5,15.5
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,16:30:00,5,0.0,1.0,2.0,24.3,15.8
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,17:00:00,5,0.5,1.0,2.0,24.4,16.1
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,17:30:00,5,0.0,1.0,2.0,24.4,16.2
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,9:00:00,5,1.5,0.0,1.0,21.5,13.9
39,1,21,185.0,74.0,21.62162162,winter,-1,1,0,2021/1/9,9:30:00,5,0.5,1.0,2.0,22.0,14.8
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,10:00:00,5,0.0,1.0,2.0,23.2,18.4
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,10:30:00,5,0.5,1.0,1.0,24.2,17.8
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,11:00:00,5,0.5,1.0,1.0,24.5,17.9
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,11:30:00,5,0.5,1.0,1.0,24.9,17.9
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,12:00:00,5,0.5,1.0,1.0,25.2,17.8
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,14:30:00,5,0.8,1.0,1.0,25.8,15.0
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,15:00:00,5,0.8,1.0,1.0,25.4,16.4
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,15:30:00,5,0.5,1.0,1.0,25.2,17.0
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,16:00:00,5,0.5,1.0,1.0,25.2,17.6
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,16:30:00,5,0.5,1.0,1.0,25.1,18.2
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,17:00:00,5,0.5,1.0,1.0,25.1,18.5
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,17:30:00,5,0.5,1.0,1.0,25.1,19.2
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,9:00:00,5,-0.1,1.0,2.0,22.5,16.7
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/15,9:30:00,5,0.0,1.0,2.0,22.9,17.9
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,10:00:00,6,-0.2,1.0,2.0,22.9,20.0
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,10:30:00,6,-0.1,1.0,2.0,23.1,19.6
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,11:00:00,6,0.0,1.0,2.0,23.2,19.6
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,11:30:00,6,0.0,1.0,2.0,23.3,20.0
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,12:00:00,6,0.0,1.0,2.0,23.4,20.2
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,14:30:00,6,0.1,1.0,2.0,22.7,18.6
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,15:00:00,6,0.1,1.0,2.0,26.1,16.7
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,15:30:00,6,0.5,1.0,1.0,27.0,16.3
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,16:00:00,6,0.7,1.0,1.0,27.6,16.0
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,16:30:00,6,1.2,1.0,1.0,27.7,15.9
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,17:00:00,6,1.5,0.0,1.0,27.8,15.9
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,17:30:00,6,0.5,1.0,1.0,28.0,15.7
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,9:00:00,6,0.0,1.0,2.0,22.0,18.5
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/16,9:30:00,6,-0.1,1.0,2.0,22.6,20.2
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,10:00:00,6,-0.3,1.0,3.0,22.0,17.5
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,10:30:00,6,-0.4,1.0,3.0,22.3,16.9
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,11:00:00,6,0.0,1.0,2.0,25.3,14.4
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,11:30:00,6,0.0,1.0,2.0,25.8,13.8
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,12:00:00,6,0.0,1.0,2.0,26.3,13.3
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,14:30:00,6,0.2,1.0,2.0,27.3,11.6
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,15:00:00,6,0.5,1.0,1.0,25.5,13.8
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,15:30:00,6,0.5,1.0,1.0,25.3,14.2
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,16:00:00,6,0.5,1.0,1.0,25.4,14.4
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,16:30:00,6,0.6,1.0,1.0,25.3,14.3
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,17:00:00,6,0.5,1.0,2.0,25.2,14.6
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,17:30:00,6,0.3,1.0,2.0,24.9,14.7
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,9:00:00,6,0.0,1.0,2.0,20.9,15.7
40,1,22,185.0,73.0,21.32943755,winter,-1,1,0,2021/1/17,9:30:00,6,-0.2,1.0,2.0,21.4,17.4
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,10:00:00,5,0.2,1.0,2.0,23.2,18.4
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,10:30:00,5,0.1,1.0,2.0,24.2,17.8
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,11:00:00,5,0.0,1.0,2.0,24.5,17.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,11:30:00,5,0.0,1.0,2.0,24.9,17.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,12:00:00,5,0.0,1.0,2.0,25.2,17.8
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,14:30:00,5,1.0,0.0,1.0,25.8,15.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,15:00:00,5,0.5,1.0,1.0,25.4,16.4
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,15:30:00,5,0.5,1.0,1.0,25.2,17.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,16:00:00,5,0.5,1.0,1.0,25.2,17.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,16:30:00,5,0.3,1.0,2.0,25.1,18.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,17:00:00,5,0.3,1.0,2.0,25.1,18.5
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,17:30:00,5,0.3,1.0,2.0,25.1,19.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,9:00:00,5,0.0,1.0,2.0,22.5,16.7
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/15,9:30:00,5,0.0,1.0,2.0,22.9,17.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,10:00:00,6,-0.5,1.0,2.0,22.9,20.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,10:30:00,6,0.0,1.0,2.0,23.1,19.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,11:00:00,6,0.0,1.0,2.0,23.2,19.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,11:30:00,6,-0.1,1.0,2.0,23.3,20.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,12:00:00,6,-0.3,1.0,2.0,23.4,20.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,14:30:00,6,0.0,1.0,2.0,22.7,18.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,15:00:00,6,0.0,1.0,2.0,26.1,16.7
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,15:30:00,6,0.2,1.0,2.0,27.0,16.3
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,16:00:00,6,0.2,1.0,2.0,27.6,16.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,16:30:00,6,0.2,1.0,2.0,27.7,15.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,17:00:00,6,0.2,1.0,2.0,27.8,15.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,17:30:00,6,0.0,1.0,2.0,28.0,15.7
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,9:00:00,6,1.0,0.0,1.0,22.0,18.5
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/16,9:30:00,6,0.0,1.0,2.0,22.6,20.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,10:00:00,4,0.0,1.0,2.0,23.0,16.8
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,10:30:00,4,0.0,1.0,2.0,23.4,17.4
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,11:00:00,4,0.0,1.0,2.0,25.6,15.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,11:30:00,4,0.3,1.0,2.0,26.6,15.3
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,12:00:00,4,0.0,1.0,2.0,27.1,14.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,14:30:00,4,2.0,0.0,1.0,27.5,11.3
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,15:00:00,4,1.5,0.0,1.0,27.9,13.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,15:30:00,4,0.8,0.0,1.0,27.6,11.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,16:00:00,4,0.5,1.0,2.0,25.9,11.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,16:30:00,4,0.5,1.0,2.0,25.9,15.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,17:00:00,4,0.0,1.0,2.0,25.8,16.1
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,17:30:00,4,0.0,1.0,2.0,25.6,16.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,9:00:00,4,0.0,1.0,2.0,22.1,13.4
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/17,9:30:00,4,0.0,1.0,2.0,22.5,14.9
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,10:00:00,6,0.0,1.0,2.0,22.3,17.1
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,10:30:00,6,0.0,1.0,2.0,22.6,17.1
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,11:00:00,6,0.0,1.0,2.0,25.6,15.4
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,11:30:00,6,0.0,1.0,2.0,26.3,15.0
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,12:00:00,6,0.0,1.0,2.0,26.7,14.7
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,14:30:00,6,0.0,1.0,2.0,25.0,15.6
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,15:00:00,6,0.0,1.0,2.0,25.1,16.2
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,15:30:00,6,0.5,1.0,2.0,25.4,16.8
41,1,24,178.0,71.0,22.40878677,winter,-1,0,0,2021/1/18,16:00:00,6,0.5,1.0,2.0,25.5,17.1
